,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
10707,10996,61,856,2017-12-29,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2012-05-18,Peyton,Monkeman,M,63.0,1988-10-01,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0,94 Anhalt Way,3139.0,VIC,Australia,7.0
10708,10997,67,1751,2017-12-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,,,,,,,,,,,,441 Old Shore Circle,2131.0,NSW,Australia,11.0
10709,10998,100,2374,2017-07-31,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,Dolf,Baudichon,M,6.0,1993-06-15,Design Engineer,Financial Services,Mass Customer,N,No,9.0,43898 Prentice Court,3025.0,VIC,Australia,9.0
10710,10999,88,2543,2017-08-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,,,,,,,,,,,,1 Straubel Alley,2117.0,NSW,Australia,10.0
10711,11000,85,641,2017-02-28,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,Foster,Haysar,M,86.0,1974-11-21,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,3.0,049 Michigan Parkway,3337.0,Victoria,Australia,6.0
10712,11001,32,3483,2017-02-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2013-06-09,Emlyn,Burnel,M,19.0,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0,93 Vera Parkway,4216.0,QLD,Australia,5.0
10713,11002,36,1128,2017-11-06,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2010-06-07,Kirsten,Longman,F,47.0,1992-04-12,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0,81114 7th Place,4869.0,QLD,Australia,4.0
10714,11003,65,1653,2017-09-15,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-04-11,,,,,,,,,,,,8012 American Parkway,2138.0,NSW,Australia,11.0
10715,11004,97,959,2017-10-15,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,,,,,,,,,,,,341 Saint Paul Lane,2033.0,NSW,Australia,9.0
10716,11005,94,3,2017-09-16,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2012-04-10,Arlin,Dearle,M,61.0,1954-01-20,Recruiting Manager,Property,Mass Customer,N,Yes,15.0,,,,,
10717,11006,44,2610,2017-07-14,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,Arliene,Bartolijn,F,41.0,1954-04-30,Account Coordinator,IT,Mass Customer,N,No,10.0,1031 Kennedy Way,4507.0,QLD,Australia,7.0
10718,11007,26,3431,2017-06-22,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,York,Calbreath,M,97.0,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0,373 Cordelia Trail,3500.0,VIC,Australia,1.0
10719,11008,22,2756,2017-11-04,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,,,,,,,,,,,,244 Burrows Center,3088.0,VIC,Australia,9.0
10720,11009,55,80,2017-05-13,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,Pablo,Small,M,11.0,1978-04-24,Data Coordiator,Entertainment,Mass Customer,N,No,13.0,7 Jackson Point,3561.0,VIC,Australia,1.0
10721,11010,0,705,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,Eddie,Yekel,M,48.0,1964-01-16,Quality Engineer,Retail,High Net Worth,N,No,14.0,15 Emmet Street,2233.0,NSW,Australia,10.0
10722,11011,0,2907,2017-03-07,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,,,,,,,,,,,,0 Lakeland Pass,3195.0,VIC,Australia,10.0
10723,11012,6,2501,2017-11-05,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-07,Ora,Meaddowcroft,F,80.0,1971-07-12,Actuary,Financial Services,Mass Customer,N,Yes,10.0,24 Helena Alley,2566.0,NSW,Australia,9.0
10724,11013,67,3439,2017-04-30,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2010-08-20,,,,,,,,,,,,05988 Sundown Parkway,3037.0,VIC,Australia,8.0
10725,11014,85,1460,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2008-03-19,Morley,Shutt,M,92.0,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13.0,25 Darwin Terrace,2207.0,NSW,Australia,9.0
10726,11015,15,568,2017-03-09,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07,Quinn,Fulks,M,32.0,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,8601 Cardinal Court,4505.0,QLD,Australia,8.0
10727,11017,38,1261,2017-09-02,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,Candice,Lohde,F,61.0,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,16623 Mariners Cove Plaza,4127.0,QLD,Australia,2.0
10728,11018,37,765,2017-12-06,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,,,,,,,,,,,,20554 Orin Place,3630.0,VIC,Australia,1.0
10729,11019,66,2530,2017-12-21,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20,Engracia,Foulcher,F,63.0,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18.0,2757 Green Ridge Circle,2567.0,NSW,Australia,8.0
10730,11020,86,2956,2017-05-28,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1998-12-16,Thedric,Bolding,M,17.0,1959-12-16,Quality Control Specialist,Telecommunications,Mass Customer,N,Yes,19.0,8007 Dawn Terrace,2166.0,NSW,Australia,9.0
10731,11021,91,2831,2017-06-29,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2002-10-10,Starlin,Aysh,F,16.0,1968-01-22,Programmer Analyst I,Health,Mass Customer,N,Yes,11.0,82 Vermont Street,2021.0,NSW,Australia,12.0
10732,11022,50,1464,2017-09-15,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1997-02-09,,,,,,,,,,,,8 Green Ridge Place,2565.0,NSW,Australia,9.0
10733,11023,1,1454,2017-12-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-04-16,Caesar,Wattam,M,4.0,1979-04-07,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,3.0,583 Jenna Pass,2567.0,NSW,Australia,9.0
10734,11024,32,208,2017-03-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,Rutter,Excell,M,57.0,1994-10-31,Office Assistant III,Property,High Net Worth,N,No,5.0,056 Stone Corner Alley,4078.0,QLD,Australia,7.0
10735,11025,4,165,2017-09-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-04-16,Aldon,Roelofs,M,61.0,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,22371 Miller Trail,2032.0,NSW,Australia,10.0
10736,11026,77,3220,2017-09-17,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,Hunt,Linn,M,53.0,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0,580 Blaine Center,2029.0,NSW,Australia,10.0
10737,11027,96,1838,2017-10-29,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,Jobina,Dudenie,F,14.0,1964-11-25,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0,54250 Welch Pass,3145.0,VIC,Australia,11.0
10738,11028,0,1040,2017-07-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,Jacenta,Wedlock,F,78.0,1975-03-04,Food Chemist,Health,High Net Worth,N,No,9.0,27135 Melvin Plaza,4556.0,QLD,Australia,8.0
10739,11029,80,1995,2017-07-19,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-08-07,,,,,,,,,,,,62965 Morningstar Junction,4109.0,QLD,Australia,9.0
10740,11030,32,2488,2017-01-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2010-06-07,Idalia,Braunton,F,32.0,1988-11-17,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,24649 Kennedy Street,2114.0,NSW,Australia,8.0
10741,11031,62,1953,2017-12-20,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,Luisa,McGlue,F,23.0,1978-06-05,Paralegal,Financial Services,High Net Worth,N,No,12.0,299 Pine View Parkway,3121.0,VIC,Australia,12.0
10742,11032,0,249,2017-03-11,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,D'arcy,Slay,M,65.0,1992-09-13,Quality Control Specialist,IT,High Net Worth,N,No,9.0,37024 Anniversary Place,2204.0,NSW,Australia,11.0
10743,11033,86,656,2017-03-02,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2011-03-16,Marty,Lebreton,F,80.0,1978-11-17,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8.0,60 Meadow Vale Hill,3032.0,Victoria,Australia,5.0
10744,11034,18,3231,2017-12-29,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2011-05-07,,,,,,,,,,,,7 Bayside Point,3085.0,VIC,Australia,8.0
10745,11035,65,1530,2017-05-20,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2016-12-06,Alexandr,Maylard,M,89.0,1976-01-12,Pharmacist,Health,Mass Customer,N,Yes,9.0,84749 Holy Cross Terrace,2767.0,NSW,Australia,8.0
10746,11036,45,812,2017-06-16,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,,,,,,,,,,,,786 Bonner Drive,2340.0,NSW,Australia,4.0
10747,11037,27,1224,2017-11-13,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,Aundrea,Reisenberg,F,9.0,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,No,16.0,81 American Place,2259.0,NSW,Australia,6.0
10748,11038,78,2083,2017-01-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,,,,,,,,,,,,9 Beilfuss Crossing,2705.0,NSW,Australia,3.0
10749,11039,0,539,2017-05-06,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,,,,,,,,,,,,000 Jana Hill,3170.0,Victoria,Australia,9.0
10750,11040,69,2540,2017-04-10,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2016-12-06,,,,,,,,,,,,49 Sheridan Circle,2560.0,NSW,Australia,7.0
10751,11041,27,785,2017-12-12,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-03-18,Anthea,Guesford,F,48.0,1979-08-26,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18.0,8 Starling Trail,2282.0,NSW,Australia,8.0
10752,11042,55,2185,2017-08-15,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,Gayle,Gridley,F,40.0,1963-10-15,Human Resources Assistant II,Property,Mass Customer,N,No,19.0,1 Melby Way,2527.0,NSW,Australia,7.0
10753,11043,42,2549,2017-03-21,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2012-06-04,Mike,Geggus,M,12.0,1998-08-07,Pharmacist,Health,Mass Customer,N,Yes,4.0,01 Burning Wood Terrace,2323.0,NSW,Australia,9.0
10754,11044,77,3303,2017-07-10,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1991-07-10,Ced,Cuell,M,51.0,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,5 Larry Terrace,3130.0,VIC,Australia,10.0
10755,11045,2,2832,2017-08-31,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09,Tedmund,Plumm,M,9.0,1976-09-25,Recruiter,Telecommunications,Mass Customer,N,Yes,9.0,92610 Sutherland Place,3140.0,VIC,Australia,8.0
10756,11046,14,956,2017-07-10,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2013-03-12,Ezechiel,Pettecrew,M,19.0,1960-09-26,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9.0,14796 Ramsey Street,2069.0,NSW,Australia,12.0
10757,11047,40,192,2017-10-12,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-10-01,Goldi,Osler,F,2.0,1978-11-19,Junior Executive,Health,Mass Customer,N,Yes,8.0,0 Bay Center,3196.0,VIC,Australia,6.0
10758,11048,80,948,2017-03-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-02,,,,,,,,,,,,56709 Petterle Street,2443.0,NSW,Australia,6.0
10759,11049,54,2222,2017-10-18,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,Caroline,Grabban,F,20.0,1974-08-26,Professor,Financial Services,Mass Customer,N,No,14.0,9115 Mockingbird Crossing,2145.0,NSW,Australia,6.0
10760,11050,74,2307,2017-03-02,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2001-11-25,Corina,Shadwick,F,57.0,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13.0,015 Fulton Pass,4568.0,QLD,Australia,8.0
10761,11051,39,1606,2017-01-13,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1999-12-04,,,,,,,,,,,,658 Northfield Junction,3023.0,VIC,Australia,7.0
10762,11052,6,127,2017-09-11,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,Merrili,Whitear,F,81.0,1974-12-03,Compensation Analyst,Financial Services,Mass Customer,N,No,19.0,0 Pearson Crossing,4405.0,QLD,Australia,1.0
10763,11053,97,3152,2017-09-04,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2004-08-17,Lettie,McGenis,F,6.0,1999-06-07,Teacher,Financial Services,High Net Worth,N,Yes,3.0,0250 Onsgard Center,4034.0,QLD,Australia,7.0
10764,11054,33,1529,2017-09-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1997-01-25,Tansy,Beltzner,F,0.0,1986-10-21,Media Manager III,Financial Services,High Net Worth,N,Yes,5.0,6750 Truax Trail,2145.0,NSW,Australia,8.0
10765,11055,93,614,2017-07-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2002-10-10,,,,,,,,,,,,786 Rowland Court,2035.0,NSW,Australia,11.0
10766,11056,0,958,2017-04-11,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,Kristofor,Saulter,M,15.0,1964-01-14,Biostatistician IV,Health,High Net Worth,N,No,18.0,217 Meadow Vale Point,2023.0,NSW,Australia,12.0
10767,11057,3,1436,2017-07-03,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1995-10-24,,,,,,,,,,,,14155 Evergreen Way,2756.0,NSW,Australia,8.0
10768,11058,39,452,2017-04-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-09,Natalee,Bamford,F,22.0,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,24919 Artisan Court,3015.0,Victoria,Australia,8.0
10769,11059,58,1665,2017-03-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,Witty,Lauthian,M,48.0,1977-11-18,Quality Engineer,Telecommunications,Mass Customer,N,No,11.0,816 Gale Pass,2261.0,NSW,Australia,7.0
10770,11060,80,3188,2017-05-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25,,,,,,,,,,,,7 Kingsford Parkway,3085.0,VIC,Australia,9.0
10771,11061,27,2633,2017-10-10,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-03-18,,,,,,,,,,,,1945 Loomis Alley,2871.0,NSW,Australia,1.0
10772,11062,97,3095,2017-07-02,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2005-12-07,,,,,,,,,,,,65620 Michigan Way,3141.0,VIC,Australia,10.0
10773,11063,56,1029,2017-02-21,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,,,,,,,,,,,,1 Mcbride Center,2484.0,NSW,Australia,6.0
10774,11064,82,2240,2017-11-29,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1993-05-26,Niall,Hallifax,M,4.0,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043.0,VIC,Australia,7.0
10775,11065,1,2950,2017-10-16,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2003-02-07,Kristos,Anthony,M,19.0,1955-01-11,Software Engineer I,Financial Services,Mass Customer,N,Yes,10.0,984 Hoepker Court,3064.0,VIC,Australia,6.0
10776,11066,6,1456,2017-05-21,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2004-09-28,Berkie,Croall,M,97.0,1964-12-11,Health Coach II,Property,Mass Customer,N,Yes,6.0,1253 Ridge Oak Center,2560.0,NSW,Australia,4.0
10777,11067,94,3103,2017-09-16,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,Shaylah,Hatchell,F,5.0,1953-10-21,Safety Technician II,Retail,Mass Customer,N,No,20.0,32304 Larry Road,4014.0,QLD,Australia,7.0
10778,11068,74,1008,2017-10-30,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,,,,,,,,,,,,486 Atwood Pass,2065.0,NSW,Australia,12.0
10779,11069,20,3270,2017-05-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-07-15,Tracey,Redsull,M,47.0,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,Yes,5.0,54 Bonner Drive,3068.0,VIC,Australia,10.0
10780,11070,35,1690,2017-07-02,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2008-03-19,Torey,Kensall,M,6.0,1988-12-19,Food Chemist,Health,Affluent Customer,N,Yes,16.0,8 Northridge Drive,2072.0,NSW,Australia,10.0
10781,11071,0,1729,2017-11-02,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,Alla,Kyles,F,37.0,1987-11-16,Mechanical Systems Engineer,Argiculture,High Net Worth,N,No,7.0,25253 Straubel Trail,2153.0,NSW,Australia,10.0
10782,11072,86,3305,2017-06-02,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1998-12-16,Neddy,La Grange,M,25.0,1977-02-16,Senior Developer,Health,Mass Customer,N,Yes,11.0,873 Ludington Plaza,2204.0,NSW,Australia,10.0
10783,11073,49,633,2017-04-16,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,,,,,,,,,,,,32 Cody Place,4035.0,QLD,Australia,8.0
10784,11074,66,3150,2017-04-16,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,Morissa,Wolfendell,F,66.0,1991-10-07,Sales Associate,Financial Services,Mass Customer,N,No,5.0,039 Havey Alley,2220.0,NSW,Australia,9.0
10785,11075,15,2055,2017-11-10,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,Harmon,Bakster,M,46.0,1980-09-14,Administrative Assistant III,Retail,High Net Worth,N,No,7.0,1786 Orin Street,2327.0,NSW,Australia,3.0
10786,11076,82,2375,2017-02-22,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,Alika,Milbourne,F,21.0,1987-03-17,Sales Representative,Retail,Affluent Customer,N,No,8.0,2 Melody Alley,3172.0,VIC,Australia,8.0
10787,11077,45,3083,2017-02-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2003-02-16,,,,,,,,,,,,57863 Pond Avenue,2773.0,NSW,Australia,9.0
10788,11078,4,3039,2017-05-13,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,,,,,,,,,,,,94611 Cascade Parkway,2763.0,NSW,Australia,8.0
10789,11079,1,3473,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-25,,,,,,,,,,,,7279 Steensland Circle,3803.0,VIC,Australia,7.0
10790,11080,50,1603,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1997-02-09,Osgood,Emerine,M,89.0,1988-11-20,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,20.0,46 Dunning Junction,4220.0,QLD,Australia,9.0
10791,11081,3,545,2017-01-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2006-11-10,Alecia,Crosse,F,43.0,1978-06-04,Project Manager,Health,Mass Customer,N,Yes,18.0,142 Cambridge Place,2761.0,NSW,Australia,8.0
10792,11082,4,1452,2017-01-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,Zachery,Hamber,M,99.0,1955-12-31,Safety Technician III,Retail,Mass Customer,N,No,20.0,913 Londonderry Trail,2567.0,NSW,Australia,8.0
10793,11083,34,2742,2017-04-20,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2013-03-12,Osgood,Risby,M,50.0,1979-04-14,Actuary,Financial Services,High Net Worth,N,Yes,15.0,82206 Dennis Place,4124.0,QLD,Australia,8.0
10794,11084,55,389,2017-02-28,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23,Dorene,Scrivner,F,97.0,1975-04-27,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0,8 Holy Cross Center,2047.0,NSW,Australia,9.0
10795,11085,61,2981,2017-08-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1997-08-25,Benny,Jadczak,M,26.0,1980-03-30,Sales Representative,Retail,High Net Worth,N,Yes,21.0,9 7th Pass,2760.0,NSW,Australia,9.0
10796,11086,55,1676,2017-03-21,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-04-16,Ozzy,Olerenshaw,M,63.0,1975-03-31,Information Systems Manager,Health,Mass Customer,N,No,13.0,1 Morning Circle,2250.0,NSW,Australia,8.0
10797,11087,34,2679,2017-06-06,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,Padriac,Apple,M,5.0,1990-06-06,Director of Sales,Financial Services,High Net Worth,N,No,10.0,2864 Corscot Parkway,2756.0,NSW,Australia,8.0
10798,11088,46,401,2017-12-01,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,Halette,Helling,F,56.0,1986-12-11,Assistant Professor,Retail,Mass Customer,N,No,15.0,5359 Alpine Hill,2579.0,NSW,Australia,5.0
10799,11089,24,2014,2017-04-21,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2002-03-22,Sandye,Avraam,F,49.0,1990-05-25,Associate Professor,Manufacturing,Mass Customer,N,Yes,8.0,828 Waubesa Pass,2234.0,NSW,Australia,10.0
10800,11090,61,653,2017-11-23,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1993-06-23,Maxy,Hurles,M,68.0,1968-01-28,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19.0,67 Aberg Hill,2519.0,NSW,Australia,4.0
10801,11091,93,957,2017-11-22,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-29,Jamima,Gannan,F,80.0,1994-08-20,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,1346 Forest Dale Point,3111.0,VIC,Australia,10.0
10802,11092,19,1686,2017-01-31,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,Fremont,Trundle,M,95.0,1980-07-06,Account Representative IV,Argiculture,Mass Customer,N,Yes,16.0,309 Oneill Way,2068.0,NSW,Australia,10.0
10803,11093,68,1412,2017-08-31,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2002-08-31,,,,,,,,,,,,46 Dovetail Avenue,2830.0,NSW,Australia,4.0
10804,11094,33,1171,2017-05-04,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2014-07-28,,,,,,,,,,,,95 Forest Run Drive,4152.0,QLD,Australia,8.0
10805,11095,32,2940,2017-03-30,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2006-02-02,,,,,,,,,,,,5748 Walton Court,4114.0,QLD,Australia,3.0
10806,11096,5,2092,2017-12-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,Stavros,Hazelby,M,14.0,1977-12-22,Safety Technician IV,Manufacturing,High Net Worth,N,No,18.0,949 Marquette Avenue,3028.0,VIC,Australia,7.0
10807,11097,40,449,2017-02-09,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-12-17,Shana,Fortesquieu,F,74.0,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,6.0,261 Northport Lane,2567.0,NSW,Australia,7.0
10808,11098,46,331,2017-03-18,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04,Ford,Groucock,M,87.0,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0,042 Bunker Hill Avenue,2088.0,NSW,Australia,8.0
10809,11099,26,2536,2017-11-18,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2006-11-10,Aigneis,Brignall,F,71.0,1964-06-10,Associate Professor,Health,Mass Customer,N,Yes,16.0,601 Dryden Way,2264.0,NSW,Australia,7.0
